event,miamiScore,opponentScore,pointDifference,elapsedTime,opponent,id
LC,45,46,-1,1017.0,WAS,202311030MIA
LC,47,46,1,1028.0,WAS,202311030MIA
,49,46,3,1051.0,WAS,202311030MIA
,52,46,6,1085.0,WAS,202311030MIA
,54,46,8,1118.0,WAS,202311030MIA
,54,48,6,1139.0,WAS,202311030MIA
,56,48,8,1161.0,WAS,202311030MIA
,58,48,10,1173.0,WAS,202311030MIA
,58,50,8,1282.0,WAS,202311030MIA
,58,51,7,1282.0,WAS,202311030MIA
,60,51,9,1290.0,WAS,202311030MIA
,60,53,7,1371.0,WAS,202311030MIA
,60,54,6,1406.0,WAS,202311030MIA
,62,54,8,1488.0,WAS,202311030MIA
,64,54,10,1542.0,WAS,202311030MIA
,64,56,8,1558.0,WAS,202311030MIA
,66,56,10,1570.0,WAS,202311030MIA
,66,58,8,1586.0,WAS,202311030MIA
,69,58,11,1598.0,WAS,202311030MIA
,71,58,13,1629.0,WAS,202311030MIA
,71,60,11,1651.0,WAS,202311030MIA
,72,60,12,1668.0,WAS,202311030MIA
,74,60,14,1685.0,WAS,202311030MIA
,76,60,16,1721.0,WAS,202311030MIA
,76,62,14,1734.0,WAS,202311030MIA
,78,62,16,1749.0,WAS,202311030MIA
,78,64,14,1796.0,WAS,202311030MIA
,79,64,15,1809.0,WAS,202311030MIA
,80,64,16,1809.0,WAS,202311030MIA
,83,64,19,1851.0,WAS,202311030MIA
,83,67,16,1877.0,WAS,202311030MIA
,86,67,19,1896.0,WAS,202311030MIA
,89,67,22,1935.0,WAS,202311030MIA
,89,69,20,1970.0,WAS,202311030MIA
,91,69,22,1988.0,WAS,202311030MIA
,91,71,20,2004.0,WAS,202311030MIA
,91,73,18,2013.0,WAS,202311030MIA
,91,76,15,2048.0,WAS,202311030MIA
,93,76,17,2061.0,WAS,202311030MIA
,94,76,18,2061.0,WAS,202311030MIA
,94,79,15,2075.0,WAS,202311030MIA
,97,79,18,2093.0,WAS,202311030MIA
,100,79,21,2113.0,WAS,202311030MIA
,100,81,19,2131.0,WAS,202311030MIA
,101,81,20,2157.0,WAS,202311030MIA
,103,81,22,2186.0,WAS,202311030MIA
,103,83,20,2251.0,WAS,202311030MIA
,105,83,22,2266.0,WAS,202311030MIA
,107,83,24,2297.0,WAS,202311030MIA
,107,85,22,2314.0,WAS,202311030MIA
,109,85,24,2342.0,WAS,202311030MIA
,109,86,23,2352.0,WAS,202311030MIA
,109,87,22,2352.0,WAS,202311030MIA
,109,90,19,2392.0,WAS,202311030MIA
,111,90,21,2440.0,WAS,202311030MIA
,112,90,22,2440.0,WAS,202311030MIA
,115,90,25,2482.0,WAS,202311030MIA
,115,92,23,2498.0,WAS,202311030MIA
,115,93,22,2512.0,WAS,202311030MIA
,115,96,19,2532.0,WAS,202311030MIA
,115,98,17,2559.0,WAS,202311030MIA
,115,100,15,2580.0,WAS,202311030MIA
,115,102,13,2604.0,WAS,202311030MIA
,115,104,11,2640.0,WAS,202311030MIA
,115,105,10,2640.0,WAS,202311030MIA
,117,105,12,2654.0,WAS,202311030MIA
,117,107,10,2727.0,WAS,202311030MIA
,119,107,12,2756.0,WAS,202311030MIA
,121,107,14,2805.0,WAS,202311030MIA
,121,109,12,2815.0,WAS,202311030MIA
,121,110,11,2843.0,WAS,202311030MIA
,121,111,10,2843.0,WAS,202311030MIA
,121,114,7,2872.0,WAS,202311030MIA
,121,114,7,2880.0,WAS,202311030MIA
,0,0,0,0.0,LAL,202311060MIA
,3,0,3,63.0,LAL,202311060MIA
T,3,3,0,79.0,LAL,202311060MIA
,5,3,2,90.0,LAL,202311060MIA
LC,5,6,-1,108.0,LAL,202311060MIA
LC,8,6,2,120.0,LAL,202311060MIA
,10,6,4,183.0,LAL,202311060MIA
,10,8,2,197.0,LAL,202311060MIA
,12,8,4,211.0,LAL,202311060MIA
,12,9,3,212.0,LAL,202311060MIA
,12,10,2,254.0,LAL,202311060MIA
,12,11,1,254.0,LAL,202311060MIA
,13,11,2,268.0,LAL,202311060MIA
,13,12,1,268.0,LAL,202311060MIA
,14,12,2,268.0,LAL,202311060MIA
T,14,14,0,280.0,LAL,202311060MIA
LC,14,16,-2,294.0,LAL,202311060MIA
,14,18,-4,333.0,LAL,202311060MIA
,14,19,-5,333.0,LAL,202311060MIA
,16,19,-3,347.0,LAL,202311060MIA
,16,21,-5,363.0,LAL,202311060MIA
,16,23,-7,391.0,LAL,202311060MIA
,18,23,-5,404.0,LAL,202311060MIA
,21,23,-2,435.0,LAL,202311060MIA
,21,25,-4,458.0,LAL,202311060MIA
,23,25,-2,491.0,LAL,202311060MIA
LC,26,25,1,546.0,LAL,202311060MIA
LC,26,27,-1,558.0,LAL,202311060MIA
LC,28,27,1,579.0,LAL,202311060MIA
LC,28,29,-1,636.0,LAL,202311060MIA
,28,31,-3,661.0,LAL,202311060MIA
T,31,31,0,687.0,LAL,202311060MIA
,31,33,-2,707.0,LAL,202311060MIA
,32,33,-1,720.0,LAL,202311060MIA
T,33,33,0,720.0,LAL,202311060MIA
LC,36,33,3,743.0,LAL,202311060MIA
,36,35,1,758.0,LAL,202311060MIA
,38,35,3,776.0,LAL,202311060MIA
,40,35,5,838.0,LAL,202311060MIA
,40,36,4,851.0,LAL,202311060MIA
,40,37,3,851.0,LAL,202311060MIA
,42,37,5,932.0,LAL,202311060MIA
,42,39,3,942.0,LAL,202311060MIA
,44,39,5,950.0,LAL,202311060MIA
,44,41,3,971.0,LAL,202311060MIA
,44,43,1,988.0,LAL,202311060MIA
,47,43,4,1009.0,LAL,202311060MIA
,47,45,2,1040.0,LAL,202311060MIA
T,47,47,0,1085.0,LAL,202311060MIA
,49,47,2,1142.0,LAL,202311060MIA
T,49,49,0,1164.0,LAL,202311060MIA
,51,49,2,1220.0,LAL,202311060MIA
LC,51,52,-1,1242.0,LAL,202311060MIA
T,52,52,0,1260.0,LAL,202311060MIA
LC,54,52,2,1282.0,LAL,202311060MIA
LC,54,55,-1,1312.0,LAL,202311060MIA
LC,57,55,2,1339.0,LAL,202311060MIA
T,57,57,0,1358.0,LAL,202311060MIA
,59,57,2,1379.0,LAL,202311060MIA
,62,57,5,1413.0,LAL,202311060MIA
,62,59,3,1437.0,LAL,202311060MIA
,62,61,1,1465.0,LAL,202311060MIA
LC,62,63,-1,1495.0,LAL,202311060MIA
LC,65,63,2,1506.0,LAL,202311060MIA
T,65,65,0,1523.0,LAL,202311060MIA
,67,65,2,1553.0,LAL,202311060MIA
,69,65,4,1581.0,LAL,202311060MIA
,69,67,2,1594.0,LAL,202311060MIA
T,69,69,0,1617.0,LAL,202311060MIA
,71,69,2,1638.0,LAL,202311060MIA
,72,69,3,1638.0,LAL,202311060MIA
,72,71,1,1669.0,LAL,202311060MIA
,75,71,4,1732.0,LAL,202311060MIA
,75,74,1,1776.0,LAL,202311060MIA
,77,74,3,1816.0,LAL,202311060MIA
,79,74,5,1829.0,LAL,202311060MIA
,81,74,7,1856.0,LAL,202311060MIA
,83,74,9,1891.0,LAL,202311060MIA
,85,74,11,1916.0,LAL,202311060MIA
,85,75,10,1931.0,LAL,202311060MIA
,87,75,12,1969.0,LAL,202311060MIA
,87,77,10,2104.0,LAL,202311060MIA
,88,77,11,2121.0,LAL,202311060MIA
,89,77,12,2121.0,LAL,202311060MIA
,90,77,13,2121.0,LAL,202311060MIA
,90,79,11,2135.0,LAL,202311060MIA
,90,81,9,2202.0,LAL,202311060MIA
,92,81,11,2214.0,LAL,202311060MIA
,92,83,9,2255.0,LAL,202311060MIA
,92,86,6,2269.0,LAL,202311060MIA
,94,86,8,2290.0,LAL,202311060MIA
,94,88,6,2349.0,LAL,202311060MIA
,96,88,8,2390.0,LAL,202311060MIA
,98,88,10,2407.0,LAL,202311060MIA
,99,88,11,2408.0,LAL,202311060MIA
,100,88,12,2408.0,LAL,202311060MIA
,100,90,10,2421.0,LAL,202311060MIA
,100,91,9,2448.0,LAL,202311060MIA
,100,94,6,2496.0,LAL,202311060MIA
,100,95,5,2529.0,LAL,202311060MIA
,103,95,8,2555.0,LAL,202311060MIA
,103,97,6,2578.0,LAL,202311060MIA
,104,97,7,2601.0,LAL,202311060MIA
,105,97,8,2601.0,LAL,202311060MIA
,107,97,10,2625.0,LAL,202311060MIA
,107,99,8,2642.0,LAL,202311060MIA
,108,99,9,2650.0,LAL,202311060MIA
,108,101,7,2663.0,LAL,202311060MIA
,108,104,4,2690.0,LAL,202311060MIA
,108,106,2,2721.0,LAL,202311060MIA
,108,107,1,2721.0,LAL,202311060MIA
,108,107,1,2880.0,LAL,202311060MIA
,0,0,0,0.0,MEM,202311080MEM
,0,2,-2,49.0,MEM,202311080MEM
,1,2,-1,102.0,MEM,202311080MEM
T,2,2,0,102.0,MEM,202311080MEM
LC,3,2,1,125.0,MEM,202311080MEM
,4,2,2,125.0,MEM,202311080MEM
,4,3,1,134.0,MEM,202311080MEM
T,4,4,0,134.0,MEM,202311080MEM
,7,4,3,143.0,MEM,202311080MEM
,7,6,1,156.0,MEM,202311080MEM
,10,6,4,170.0,MEM,202311080MEM
,11,6,5,213.0,MEM,202311080MEM
,12,6,6,213.0,MEM,202311080MEM
,12,8,4,223.0,MEM,202311080MEM
,15,8,7,258.0,MEM,202311080MEM
,15,10,5,281.0,MEM,202311080MEM
,17,10,7,299.0,MEM,202311080MEM
,18,10,8,315.0,MEM,202311080MEM
,18,13,5,321.0,MEM,202311080MEM
,20,13,7,346.0,MEM,202311080MEM
,20,16,4,371.0,MEM,202311080MEM
,20,19,1,408.0,MEM,202311080MEM
,23,19,4,429.0,MEM,202311080MEM
,25,19,6,445.0,MEM,202311080MEM
,26,19,7,445.0,MEM,202311080MEM
,28,19,9,466.0,MEM,202311080MEM
,29,19,10,521.0,MEM,202311080MEM
,31,19,12,582.0,MEM,202311080MEM
,31,21,10,595.0,MEM,202311080MEM
,31,24,7,650.0,MEM,202311080MEM
,33,24,9,690.0,MEM,202311080MEM
,33,25,8,707.0,MEM,202311080MEM
,33,26,7,707.0,MEM,202311080MEM
,35,26,9,751.0,MEM,202311080MEM
,35,29,6,769.0,MEM,202311080MEM
,35,31,4,840.0,MEM,202311080MEM
,38,31,7,874.0,MEM,202311080MEM
,38,34,4,890.0,MEM,202311080MEM
,38,35,3,985.0,MEM,202311080MEM
,38,36,2,985.0,MEM,202311080MEM
,40,36,4,996.0,MEM,202311080MEM
,40,38,2,1011.0,MEM,202311080MEM
,41,38,3,1035.0,MEM,202311080MEM
,43,38,5,1056.0,MEM,202311080MEM
,43,41,2,1098.0,MEM,202311080MEM
,44,41,3,1252.0,MEM,202311080MEM
,45,41,4,1252.0,MEM,202311080MEM
,47,41,6,1271.0,MEM,202311080MEM
,47,42,5,1298.0,MEM,202311080MEM
,48,42,6,1312.0,MEM,202311080MEM
,49,42,7,1312.0,MEM,202311080MEM
,52,42,10,1338.0,MEM,202311080MEM
,52,44,8,1355.0,MEM,202311080MEM
,54,44,10,1397.0,MEM,202311080MEM
,54,46,8,1433.0,MEM,202311080MEM
,54,49,5,1451.0,MEM,202311080MEM
,55,49,6,1472.0,MEM,202311080MEM
,57,49,8,1477.0,MEM,202311080MEM
,57,51,6,1491.0,MEM,202311080MEM
,57,53,4,1512.0,MEM,202311080MEM
,59,53,6,1522.0,MEM,202311080MEM
,59,54,5,1533.0,MEM,202311080MEM
,61,54,7,1563.0,MEM,202311080MEM
,61,56,5,1596.0,MEM,202311080MEM
,61,57,4,1596.0,MEM,202311080MEM
,61,58,3,1596.0,MEM,202311080MEM
,63,58,5,1615.0,MEM,202311080MEM
,63,60,3,1658.0,MEM,202311080MEM
,63,61,2,1658.0,MEM,202311080MEM
,65,61,4,1669.0,MEM,202311080MEM
,65,64,1,1691.0,MEM,202311080MEM
,68,64,4,1709.0,MEM,202311080MEM
,71,64,7,1749.0,MEM,202311080MEM
,73,64,9,1832.0,MEM,202311080MEM
,73,65,8,1896.0,MEM,202311080MEM
,73,67,6,1935.0,MEM,202311080MEM
,73,69,4,1957.0,MEM,202311080MEM
,75,69,6,1981.0,MEM,202311080MEM
,75,71,4,2002.0,MEM,202311080MEM
,77,71,6,2028.0,MEM,202311080MEM
,77,73,4,2071.0,MEM,202311080MEM
,77,75,2,2155.0,MEM,202311080MEM
,77,76,1,2155.0,MEM,202311080MEM
LC,77,79,-2,2174.0,MEM,202311080MEM
,77,81,-4,2222.0,MEM,202311080MEM
,78,81,-3,2237.0,MEM,202311080MEM
,79,81,-2,2237.0,MEM,202311080MEM
T,81,81,0,2282.0,MEM,202311080MEM
LC,82,81,1,2312.0,MEM,202311080MEM
,83,81,2,2312.0,MEM,202311080MEM
T,83,83,0,2329.0,MEM,202311080MEM
,86,83,3,2349.0,MEM,202311080MEM
,86,85,1,2382.0,MEM,202311080MEM
,88,85,3,2439.0,MEM,202311080MEM
,89,85,4,2439.0,MEM,202311080MEM
,89,86,3,2460.0,MEM,202311080MEM
,91,86,5,2472.0,MEM,202311080MEM
,94,86,8,2509.0,MEM,202311080MEM
,95,86,9,2589.0,MEM,202311080MEM
,95,88,7,2608.0,MEM,202311080MEM
,96,88,8,2627.0,MEM,202311080MEM
,98,88,10,2646.0,MEM,202311080MEM
,99,88,11,2646.0,MEM,202311080MEM
,99,89,10,2656.0,MEM,202311080MEM
,99,90,9,2656.0,MEM,202311080MEM
,100,90,10,2664.0,MEM,202311080MEM
,101,90,11,2664.0,MEM,202311080MEM
,101,91,10,2673.0,MEM,202311080MEM
,101,92,9,2673.0,MEM,202311080MEM
,103,92,11,2694.0,MEM,202311080MEM
,103,94,9,2738.0,MEM,202311080MEM
,104,94,10,2765.0,MEM,202311080MEM
,105,94,11,2765.0,MEM,202311080MEM
,105,95,10,2770.0,MEM,202311080MEM
,105,96,9,2770.0,MEM,202311080MEM
,105,97,8,2806.0,MEM,202311080MEM
,105,99,6,2834.0,MEM,202311080MEM
,105,102,3,2845.0,MEM,202311080MEM
,108,102,6,2862.0,MEM,202311080MEM
,108,102,6,2880.0,MEM,202311080MEM
,0,0,0,0.0,ATL,202311110ATL
,0,2,-2,62.0,ATL,202311110ATL
T,2,2,0,70.0,ATL,202311110ATL
,2,5,-3,89.0,ATL,202311110ATL
,4,5,-1,104.0,ATL,202311110ATL
LC,6,5,1,152.0,ATL,202311110ATL
,8,5,3,178.0,ATL,202311110ATL
,10,5,5,210.0,ATL,202311110ATL
,10,7,3,231.0,ATL,202311110ATL
,12,7,5,255.0,ATL,202311110ATL
,12,9,3,266.0,ATL,202311110ATL
,14,9,5,283.0,ATL,202311110ATL
,15,9,6,321.0,ATL,202311110ATL
,16,9,7,321.0,ATL,202311110ATL
,18,9,9,353.0,ATL,202311110ATL
,20,9,11,372.0,ATL,202311110ATL
,22,9,13,414.0,ATL,202311110ATL
,22,10,12,431.0,ATL,202311110ATL
,22,11,11,431.0,ATL,202311110ATL
,25,11,14,455.0,ATL,202311110ATL
,28,11,17,486.0,ATL,202311110ATL
,28,13,15,498.0,ATL,202311110ATL
,30,13,17,503.0,ATL,202311110ATL
,30,15,15,524.0,ATL,202311110ATL
,33,15,18,531.0,ATL,202311110ATL
,33,18,15,552.0,ATL,202311110ATL
,36,18,18,573.0,ATL,202311110ATL
,36,21,15,590.0,ATL,202311110ATL
,37,21,16,598.0,ATL,202311110ATL
,38,21,17,598.0,ATL,202311110ATL
,39,21,18,613.0,ATL,202311110ATL
,39,24,15,666.0,ATL,202311110ATL
,40,24,16,696.0,ATL,202311110ATL
,41,24,17,696.0,ATL,202311110ATL
,41,27,14,742.0,ATL,202311110ATL
,44,27,17,759.0,ATL,202311110ATL
,44,29,15,778.0,ATL,202311110ATL
,44,30,14,813.0,ATL,202311110ATL
,44,31,13,813.0,ATL,202311110ATL
,46,31,15,826.0,ATL,202311110ATL
,48,31,17,853.0,ATL,202311110ATL
,48,33,15,873.0,ATL,202311110ATL
,50,33,17,940.0,ATL,202311110ATL
,52,33,19,1023.0,ATL,202311110ATL
,54,33,21,1047.0,ATL,202311110ATL
,54,35,19,1110.0,ATL,202311110ATL
,56,35,21,1159.0,ATL,202311110ATL
,56,37,19,1179.0,ATL,202311110ATL
,56,39,17,1222.0,ATL,202311110ATL
,56,40,16,1250.0,ATL,202311110ATL
,56,41,15,1250.0,ATL,202311110ATL
,56,42,14,1276.0,ATL,202311110ATL
,56,43,13,1276.0,ATL,202311110ATL
,58,43,15,1297.0,ATL,202311110ATL
,60,43,17,1329.0,ATL,202311110ATL
,60,46,14,1375.0,ATL,202311110ATL
,60,49,11,1401.0,ATL,202311110ATL
,60,52,8,1432.0,ATL,202311110ATL
,63,52,11,1440.0,ATL,202311110ATL
,64,52,12,1475.0,ATL,202311110ATL
,65,52,13,1475.0,ATL,202311110ATL
,65,53,12,1492.0,ATL,202311110ATL
,67,53,14,1520.0,ATL,202311110ATL
,67,55,12,1533.0,ATL,202311110ATL
,67,57,10,1575.0,ATL,202311110ATL
,67,59,8,1623.0,ATL,202311110ATL
,69,59,10,1646.0,ATL,202311110ATL
,69,61,8,1701.0,ATL,202311110ATL
,71,61,10,1711.0,ATL,202311110ATL
,71,64,7,1725.0,ATL,202311110ATL
,74,64,10,1742.0,ATL,202311110ATL
,74,67,7,1782.0,ATL,202311110ATL
,76,67,9,1843.0,ATL,202311110ATL
,78,67,11,1918.0,ATL,202311110ATL
,81,67,14,1942.0,ATL,202311110ATL
,84,67,17,1963.0,ATL,202311110ATL
,84,70,14,1978.0,ATL,202311110ATL
,85,70,15,2004.0,ATL,202311110ATL
,86,70,16,2004.0,ATL,202311110ATL
,86,73,13,2043.0,ATL,202311110ATL
,86,74,12,2072.0,ATL,202311110ATL
,88,74,14,2083.0,ATL,202311110ATL
,88,77,11,2092.0,ATL,202311110ATL
,91,77,14,2111.0,ATL,202311110ATL
,91,80,11,2122.0,ATL,202311110ATL
,93,80,13,2131.0,ATL,202311110ATL
,93,82,11,2154.0,ATL,202311110ATL
,93,84,9,2194.0,ATL,202311110ATL
,94,84,10,2210.0,ATL,202311110ATL
,95,84,11,2210.0,ATL,202311110ATL
,95,85,10,2221.0,ATL,202311110ATL
,98,85,13,2231.0,ATL,202311110ATL
,98,88,10,2314.0,ATL,202311110ATL
,100,88,12,2367.0,ATL,202311110ATL
,102,88,14,2442.0,ATL,202311110ATL
,103,88,15,2471.0,ATL,202311110ATL
,104,88,16,2471.0,ATL,202311110ATL
,104,91,13,2480.0,ATL,202311110ATL
,106,91,15,2501.0,ATL,202311110ATL
,106,94,12,2511.0,ATL,202311110ATL
,109,94,15,2583.0,ATL,202311110ATL
,109,96,13,2629.0,ATL,202311110ATL
,110,96,14,2656.0,ATL,202311110ATL
,110,97,13,2683.0,ATL,202311110ATL
,110,98,12,2683.0,ATL,202311110ATL
,111,98,13,2685.0,ATL,202311110ATL
,111,100,11,2696.0,ATL,202311110ATL
,112,100,12,2701.0,ATL,202311110ATL
,113,100,13,2701.0,ATL,202311110ATL
,113,102,11,2711.0,ATL,202311110ATL
,113,105,8,2739.0,ATL,202311110ATL
,114,105,9,2763.0,ATL,202311110ATL
,115,105,10,2763.0,ATL,202311110ATL
,115,107,8,2807.0,ATL,202311110ATL
,115,108,7,2830.0,ATL,202311110ATL
,115,109,6,2830.0,ATL,202311110ATL
,116,109,7,2853.0,ATL,202311110ATL
,117,109,8,2853.0,ATL,202311110ATL
,117,109,8,2880.0,ATL,202311110ATL
,0,0,0,0.0,SAS,202311120SAS
,2,0,2,45.0,SAS,202311120SAS
LC,2,3,-1,69.0,SAS,202311120SAS
,2,5,-3,95.0,SAS,202311120SAS
,4,5,-1,170.0,SAS,202311120SAS
,4,7,-3,215.0,SAS,202311120SAS
,4,9,-5,242.0,SAS,202311120SAS
,5,9,-4,254.0,SAS,202311120SAS
,5,12,-7,274.0,SAS,202311120SAS
,7,12,-5,286.0,SAS,202311120SAS
,7,13,-6,297.0,SAS,202311120SAS
,7,15,-8,361.0,SAS,202311120SAS
,7,18,-11,432.0,SAS,202311120SAS
,8,18,-10,453.0,SAS,202311120SAS
,9,18,-9,453.0,SAS,202311120SAS
,9,19,-10,479.0,SAS,202311120SAS
,9,21,-12,520.0,SAS,202311120SAS
,9,23,-14,584.0,SAS,202311120SAS
,9,25,-16,617.0,SAS,202311120SAS
,11,25,-14,630.0,SAS,202311120SAS
,13,25,-12,651.0,SAS,202311120SAS
,13,27,-14,689.0,SAS,202311120SAS
,15,27,-12,712.0,SAS,202311120SAS
,15,29,-14,718.0,SAS,202311120SAS
,15,31,-16,774.0,SAS,202311120SAS
,15,34,-19,814.0,SAS,202311120SAS
,17,34,-17,830.0,SAS,202311120SAS
,20,34,-14,864.0,SAS,202311120SAS
,22,34,-12,888.0,SAS,202311120SAS
,22,37,-15,900.0,SAS,202311120SAS
,23,37,-14,922.0,SAS,202311120SAS
,24,37,-13,922.0,SAS,202311120SAS
,24,39,-15,932.0,SAS,202311120SAS
,24,42,-18,958.0,SAS,202311120SAS
,25,42,-17,976.0,SAS,202311120SAS
,26,42,-16,976.0,SAS,202311120SAS
,28,42,-14,1001.0,SAS,202311120SAS
,29,42,-13,1001.0,SAS,202311120SAS
,31,42,-11,1042.0,SAS,202311120SAS
,34,42,-8,1048.0,SAS,202311120SAS
,35,42,-7,1089.0,SAS,202311120SAS
,36,42,-6,1089.0,SAS,202311120SAS
,39,42,-3,1116.0,SAS,202311120SAS
,41,42,-1,1157.0,SAS,202311120SAS
,41,45,-4,1173.0,SAS,202311120SAS
,41,47,-6,1207.0,SAS,202311120SAS
,42,47,-5,1243.0,SAS,202311120SAS
,44,47,-3,1278.0,SAS,202311120SAS
,46,47,-1,1302.0,SAS,202311120SAS
T,47,47,0,1302.0,SAS,202311120SAS
,47,49,-2,1318.0,SAS,202311120SAS
,47,50,-3,1360.0,SAS,202311120SAS
,47,51,-4,1360.0,SAS,202311120SAS
,47,53,-6,1388.0,SAS,202311120SAS
,50,53,-3,1432.0,SAS,202311120SAS
,50,55,-5,1457.0,SAS,202311120SAS
,52,55,-3,1532.0,SAS,202311120SAS
,52,58,-6,1614.0,SAS,202311120SAS
,52,60,-8,1655.0,SAS,202311120SAS
,54,60,-6,1684.0,SAS,202311120SAS
,54,63,-9,1700.0,SAS,202311120SAS
,56,63,-7,1713.0,SAS,202311120SAS
,59,63,-4,1738.0,SAS,202311120SAS
,59,66,-7,1764.0,SAS,202311120SAS
,59,69,-10,1791.0,SAS,202311120SAS
,60,69,-9,1807.0,SAS,202311120SAS
,61,69,-8,1807.0,SAS,202311120SAS
,63,69,-6,1847.0,SAS,202311120SAS
,63,70,-7,1865.0,SAS,202311120SAS
,63,71,-8,1865.0,SAS,202311120SAS
,64,71,-7,1873.0,SAS,202311120SAS
,65,71,-6,1873.0,SAS,202311120SAS
,67,71,-4,1927.0,SAS,202311120SAS
,70,71,-1,1964.0,SAS,202311120SAS
,70,74,-4,1994.0,SAS,202311120SAS
,73,74,-1,2010.0,SAS,202311120SAS
T,74,74,0,2023.0,SAS,202311120SAS
LC,75,74,1,2023.0,SAS,202311120SAS
,77,74,3,2044.0,SAS,202311120SAS
T,77,77,0,2074.0,SAS,202311120SAS
,80,77,3,2087.0,SAS,202311120SAS
,80,79,1,2103.0,SAS,202311120SAS
T,80,80,0,2103.0,SAS,202311120SAS
,81,80,1,2121.0,SAS,202311120SAS
,82,80,2,2121.0,SAS,202311120SAS
LC,82,83,-1,2130.0,SAS,202311120SAS
,82,84,-2,2130.0,SAS,202311120SAS
,82,86,-4,2192.0,SAS,202311120SAS
,82,88,-6,2217.0,SAS,202311120SAS
,84,88,-4,2229.0,SAS,202311120SAS
,84,90,-6,2245.0,SAS,202311120SAS
,84,92,-8,2272.0,SAS,202311120SAS
,84,95,-11,2304.0,SAS,202311120SAS
,86,95,-9,2312.0,SAS,202311120SAS
,86,98,-12,2330.0,SAS,202311120SAS
,88,98,-10,2346.0,SAS,202311120SAS
,91,98,-7,2391.0,SAS,202311120SAS
,91,101,-10,2440.0,SAS,202311120SAS
,92,101,-9,2453.0,SAS,202311120SAS
,93,101,-8,2453.0,SAS,202311120SAS
,93,103,-10,2474.0,SAS,202311120SAS
,96,103,-7,2495.0,SAS,202311120SAS
,98,103,-5,2533.0,SAS,202311120SAS
,101,103,-2,2563.0,SAS,202311120SAS
T,103,103,0,2603.0,SAS,202311120SAS
LC,105,103,2,2645.0,SAS,202311120SAS
LC,105,106,-1,2671.0,SAS,202311120SAS
LC,107,106,1,2686.0,SAS,202311120SAS
T,107,107,0,2699.0,SAS,202311120SAS
LC,107,108,-1,2699.0,SAS,202311120SAS
T,108,108,0,2712.0,SAS,202311120SAS
LC,109,108,1,2712.0,SAS,202311120SAS
LC,109,110,-1,2742.0,SAS,202311120SAS
LC,112,110,2,2762.0,SAS,202311120SAS
,114,110,4,2796.0,SAS,202311120SAS
,115,110,5,2849.0,SAS,202311120SAS
,116,110,6,2849.0,SAS,202311120SAS
,116,113,3,2855.0,SAS,202311120SAS
,117,113,4,2867.0,SAS,202311120SAS
,118,113,5,2867.0,SAS,202311120SAS
,118,113,5,2880.0,SAS,202311120SAS
,0,0,0,0.0,CHA,202311140CHO
,2,0,2,15.0,CHA,202311140CHO
,2,1,1,49.0,CHA,202311140CHO
T,2,2,0,49.0,CHA,202311140CHO
,5,2,3,75.0,CHA,202311140CHO
T,5,5,0,90.0,CHA,202311140CHO
LC,5,8,-3,120.0,CHA,202311140CHO
,5,11,-6,148.0,CHA,202311140CHO
,5,14,-9,175.0,CHA,202311140CHO
,7,14,-7,195.0,CHA,202311140CHO
,9,14,-5,254.0,CHA,202311140CHO
,11,14,-3,289.0,CHA,202311140CHO
,11,16,-5,303.0,CHA,202311140CHO
,11,19,-8,341.0,CHA,202311140CHO
,13,19,-6,355.0,CHA,202311140CHO
,15,19,-4,408.0,CHA,202311140CHO
,15,21,-6,418.0,CHA,202311140CHO
,16,21,-5,418.0,CHA,202311140CHO
,16,22,-6,418.0,CHA,202311140CHO
,16,24,-8,446.0,CHA,202311140CHO
,17,24,-7,461.0,CHA,202311140CHO
,19,24,-5,520.0,CHA,202311140CHO
,19,27,-8,533.0,CHA,202311140CHO
,21,27,-6,554.0,CHA,202311140CHO
,21,28,-7,565.0,CHA,202311140CHO
,21,29,-8,565.0,CHA,202311140CHO
,21,30,-9,666.0,CHA,202311140CHO
,21,32,-11,700.0,CHA,202311140CHO
,24,32,-8,716.0,CHA,202311140CHO
,26,32,-6,756.0,CHA,202311140CHO
,28,32,-4,801.0,CHA,202311140CHO
,28,34,-6,871.0,CHA,202311140CHO
,28,36,-8,939.0,CHA,202311140CHO
,29,36,-7,955.0,CHA,202311140CHO
,30,36,-6,955.0,CHA,202311140CHO
,31,36,-5,986.0,CHA,202311140CHO
,33,36,-3,1021.0,CHA,202311140CHO
,35,36,-1,1037.0,CHA,202311140CHO
LC,38,36,2,1054.0,CHA,202311140CHO
T,38,38,0,1078.0,CHA,202311140CHO
LC,38,40,-2,1108.0,CHA,202311140CHO
,38,42,-4,1155.0,CHA,202311140CHO
,40,42,-2,1171.0,CHA,202311140CHO
,40,44,-4,1189.0,CHA,202311140CHO
,42,44,-2,1236.0,CHA,202311140CHO
T,44,44,0,1250.0,CHA,202311140CHO
LC,47,44,3,1268.0,CHA,202311140CHO
,47,46,1,1286.0,CHA,202311140CHO
,49,46,3,1302.0,CHA,202311140CHO
,51,46,5,1383.0,CHA,202311140CHO
,54,46,8,1417.0,CHA,202311140CHO
,54,48,6,1437.0,CHA,202311140CHO
,57,48,9,1440.0,CHA,202311140CHO
,57,51,6,1459.0,CHA,202311140CHO
,59,51,8,1483.0,CHA,202311140CHO
,59,54,5,1507.0,CHA,202311140CHO
,61,54,7,1529.0,CHA,202311140CHO
,63,54,9,1552.0,CHA,202311140CHO
